id,comment_text,argument_text,label
414721844arg1,"The pledge was written by a Baptist minister, who was also a socialist, in 1892. It was intended as a pledge of loyalty to the symbol of the United States and, therefore, the nation it represents. It included the notion that those who pledge are united in their respect for and support of the country. Adding under God indicates the person is also expressing loyalty to God as well, thus seriously diminishing the intent and impact of the original document. It certainly undermines the indivisible part. What's most important, is to do everything possible to ensure our government is secular. The Bush years have given us a glimpse of just how damaging a faith-based government can be.",Separation of state and religion,5
414721844arg3,"The pledge was written by a Baptist minister, who was also a socialist, in 1892. It was intended as a pledge of loyalty to the symbol of the United States and, therefore, the nation it represents. It included the notion that those who pledge are united in their respect for and support of the country. Adding under God indicates the person is also expressing loyalty to God as well, thus seriously diminishing the intent and impact of the original document. It certainly undermines the indivisible part. What's most important, is to do everything possible to ensure our government is secular. The Bush years have given us a glimpse of just how damaging a faith-based government can be.",Under God  is part of American tradition and history,2
414721763arg6,"The words Under God shouldn't be in the pledge because although we are one nation, not everybody wants to be under  god and not everybody believes in god. This goes against the constitution and forces religion on the citizens.",America is based on democracy and the pledge should reflect the belief of the American majority.,2
414721779arg6,"The first amendment makes this very clear and all the political wishy-washy squirming around in the world isn't going to change the fact that it was pushed through a communist and MaCarthy terrified congress by Christians who saw an opportunity to exploit that weakness.  I read all these statements about how it isn't a religious statement, blah blah blah.  So really God is not a religious statement?  I wonder who they think they are kidding with that!  The simple fact is the religious Christian majority got their way against everything this nation stands for and is founded on and no one in government or in the courts has the guts to stand up for what's right and fix it.  Why? Because they are scared for their positions in government.  So here we sit a nation with an awesome document set in place to provide protections for all American citizens with a law that discriminates against non Christian citizens.  How is that right?  It makes our stand as a nation of freedoms a worldwide giggling session,  oh, you mean America, the land of religious freedom where you have to, by law swear an oath to the Christian god? someone has to explain to me how that is religious freedom.",America is based on democracy and the pledge should reflect the belief of the American majority.,1
414721864arg3,"The so-called Under God part wasn't in the constitution until 1954 or so, when the fear of communism was around. Nothing more, and it is absurd that they put it in there to begin with, especially since there are people who don't believe, and don't care about that. Why Eisenhower did that, no idea, but I bet he didn't believe it either, it was more for purposes of propaganda, when in reality, it was a sham. As far as the constitution goes, it was put in, but people are too afraid to revert to the original. And for those who don't believe, why force it into their vocabulary, right? It would be best to let the PERSON decide if they want to say that part. It doesn't matter if you are a believer or not, since this is the land of the free, we have the right to say under god, or not to. The people should make the choice to say under god, or under the nation, or the USA. After all, our founding fathers left their country, because they wanted freedom. Shouldn't freedom be on ALL levels? If so, then we shouldn't worry about something as trivial as putting under god in the pledge. It is a choice to say under god or not.",Under God  is part of American tradition and history,1
414721654arg1,"The original anthem did not have the phrase Under God within it. That was something that was added during the Cold War as a way for us to attempt to differentiate us from 'Godless heathens'. As well, the US Constitution states that our Country and Government are to be separate from any and all religions. Therefor, the current existence of the phrase Under God is something that is closer being against our nation's ideals than keeping it, it's just never been changed because a lot of people don't understand why some people want it removed. Also, it's not 'Our' flag, it's the flag of any and all American citizens, not just the ones who happen to believe in the existence of your God or any God for that matter. I believe it should be removed because it was added erroneously in the first place and furthers the misnomer other progressive countries have that we're a backwards and ignorant gathering of bigots and idiots",Separation of state and religion,5
414721654arg3,"The original anthem did not have the phrase Under God within it. That was something that was added during the Cold War as a way for us to attempt to differentiate us from 'Godless heathens'. As well, the US Constitution states that our Country and Government are to be separate from any and all religions. Therefor, the current existence of the phrase Under God is something that is closer being against our nation's ideals than keeping it, it's just never been changed because a lot of people don't understand why some people want it removed. Also, it's not 'Our' flag, it's the flag of any and all American citizens, not just the ones who happen to believe in the existence of your God or any God for that matter. I believe it should be removed because it was added erroneously in the first place and furthers the misnomer other progressive countries have that we're a backwards and ignorant gathering of bigots and idiots",Under God  is part of American tradition and history,1
414721789arg6,"No, because this country has a sepration of church and state, and it violates the rights of the people who are of a religion that doesn't worship god, or for agnostic, Atheists, and freethinkers into conforming to ways that they can't comply to, and shouldn't have to, because people tell them to. Speaking as an Atheist, I say that people shouldn't put that in, because it is imposing a point of view that I shouldn't have to be forced to believe in. After all, isn't that the reason the pilgrims escaped from England? It is also imposing religion, which is wrong.",America is based on democracy and the pledge should reflect the belief of the American majority.,2
414721698arg1,"This is ridiculous. All those opposed to saying under God, you don't have to say it. I don't know why you would want to anyway. If you take that out we might as well change all the laws our country has seeing how they are based the many 10 commandments (i.e. lying (fraud), murder, stealing, adultery). If you take God out of this then you are begging for even more corruption in our government. If you have ever lived in a country dealing with that (and I have) it wouldn't bother you to say under God.",Separation of state and religion,1
414721698arg3,"This is ridiculous. All those opposed to saying under God, you don't have to say it. I don't know why you would want to anyway. If you take that out we might as well change all the laws our country has seeing how they are based the many 10 commandments (i.e. lying (fraud), murder, stealing, adultery). If you take God out of this then you are begging for even more corruption in our government. If you have ever lived in a country dealing with that (and I have) it wouldn't bother you to say under God.",Under God  is part of American tradition and history,5
414721839arg4,I do believe that under God should be left in the US Pledge of Allegiance.  Our Country was founded by those that wanted the freedom to worship God in what ever way that they wanted to with out be persecuted.  Those that did not believe were also left alone.  This great country was a garden for those that came here and we need to keep that way less we turn our nation into a desert like the middle east.,Likely to be seen as a state sanctioned condemnation of religion,4
414721684arg1,"As a general proposition, government should be God neutral.  Given the history and tradition of religion in our country AND the difficulty in making a change, I would not waste the political capital to get it done.",Separation of state and religion,5
414721684arg3,"As a general proposition, government should be God neutral.  Given the history and tradition of religion in our country AND the difficulty in making a change, I would not waste the political capital to get it done.",Under God  is part of American tradition and history,5
414721950arg1,Our Government has been founded on Christian values. The first Founder`s of our Natian were Christian Ministers. The Core principles of the Bible permiate are entire Government. Our most important documents have wording that come from the Bible. Our morality and the Justice system are based on The Ten Commandments. We are a Christian Nation to the Core Roots and always will be if we want to remain a Free Democratic Nation.,Separation of state and religion,2
414721950arg3,Our Government has been founded on Christian values. The first Founder`s of our Natian were Christian Ministers. The Core principles of the Bible permiate are entire Government. Our most important documents have wording that come from the Bible. Our morality and the Justice system are based on The Ten Commandments. We are a Christian Nation to the Core Roots and always will be if we want to remain a Free Democratic Nation.,Under God  is part of American tradition and history,5
414721952arg3,I am atheist myself yet think under god should stay in our Pledge of Allegiance because if it wasn't for God the United States might not exist. Because of protestant religions the United States exists today,Under God  is part of American tradition and history,4
414721696arg2,"Its apart of the pledge. You are not required to say it. And if you don't want to say it, DON'T! People are really making a huge deal because the pledge says Under God Well if you don't agree with it don't say it. It should'nt be changed for a few athiest out there. If they take it out its going to make a lot more people mad then angry.",Removing under god would promote religious tolerance,1
414721795arg6,"This phrase completely overthrows what the Constitution states. it's completely segregtional and shows disrespect to those who are athiest and/or do not have Christian beliefs. Some may take it lightly,  but the Pledge of Alligence is not solemly generalized to those who believe in God, but also to those American Citizens.",America is based on democracy and the pledge should reflect the belief of the American majority.,1
414721721arg1,yes because the united states was found under the christian religion,Separation of state and religion,2
414721721arg3,yes because the united states was found under the christian religion,Under God  is part of American tradition and history,5
414721749arg6,Shouldn't it be a pledge that ALL U.S. citizens are comfortable saying?  Doesn't the pledge appear flawed and leave a bitter taste in the mouths of Atheists?  Would it be all that different if it said under a Protestant God? A pledge should unite not alienate it's people.,America is based on democracy and the pledge should reflect the belief of the American majority.,1
414721858arg1,"I thought that our great country was based on the foundation of it is up to you to believe in whatever you choose to, not what other people force upon you. I myself for example do not say under god for personal reasons, i instead say under canada because it is still true and makes sense. We need to go back to the time when people were alowed a free opinion wether it be in the black, white, gray, or where ever area you want, even your own. Basicaly i think we should not be forced to say it, we should only say it if we choose to, so i believe it should be removed.",Separation of state and religion,4
414721858arg2,"I thought that our great country was based on the foundation of it is up to you to believe in whatever you choose to, not what other people force upon you. I myself for example do not say under god for personal reasons, i instead say under canada because it is still true and makes sense. We need to go back to the time when people were alowed a free opinion wether it be in the black, white, gray, or where ever area you want, even your own. Basicaly i think we should not be forced to say it, we should only say it if we choose to, so i believe it should be removed.",Removing under god would promote religious tolerance,4
414721785arg6,"Simple, maybe I believe in Allah, or the flying spaghetti monster, or no god at all. Why won't they put and to the republic, for which it stands, one nation under the flying spaghetti monster...?",America is based on democracy and the pledge should reflect the belief of the American majority.,2
414721927arg1,"Yes, Under god should certainly be in the Pledge. This was a christian nation when we started. Most people misinterpret the phrase freedom of religion. Back then there was only one religion and that was christian so freedom of christian religion to be catholic baptist etc...  Think people It is mandatory.",Separation of state and religion,2
414721927arg3,"Yes, Under god should certainly be in the Pledge. This was a christian nation when we started. Most people misinterpret the phrase freedom of religion. Back then there was only one religion and that was christian so freedom of christian religion to be catholic baptist etc...  Think people It is mandatory.",Under God  is part of American tradition and history,5
414721753arg6,"Not every American citizen believes in God. The words Under God are pretty much forcing this belief upon everyone, which in itself is unconstitutional.",America is based on democracy and the pledge should reflect the belief of the American majority.,2
414721855arg1,"By U.S constitution the U.S. citizen is entitled to both freedom of religion and freedom from it. Congress shall make no law respecting an establishment of religion, or prohibiting the free exercise thereofÃ¢Â€Â¦.   What the make no law respecting an establishment of religion is saying that citizens have the freedom from religion. Also congress passed extensions to and the very means of being the pledge to what we know today. Because of these undeniable issues if tomorrow a citizen is feeling oppressed by the words under god in the pledge and it is taken to the supreme court inevitably the they will have to take it out  if shown proper proof that it is oppressing the religion of a citizen. It is not what is right and wrong it is what is correct in the way of the constitution. once people chip away at the foundation of the constitution the damage will last forever.",Separation of state and religion,5
414721678arg1,"It is divisive, has nothing to do with patriotism, and is an affront to the separation between religion and government written into the U.S. Constitution.",Separation of state and religion,5
414721722arg1,"Our country was founded on the principle that all good things come from God and that while everyone is free to pray or not pray to that God, we all recognize that we are one nation, under God, given certain unalienable rights by our creator.",Separation of state and religion,2
414721722arg3,"Our country was founded on the principle that all good things come from God and that while everyone is free to pray or not pray to that God, we all recognize that we are one nation, under God, given certain unalienable rights by our creator.",Under God  is part of American tradition and history,5
414721915arg6,our nation is not a Christian nation as many of the pros have stated we are a diverse nation with multiple religions who practice Judaism Islamic buddism and Hinduism.we even have people here who believe there is no god at all.if the us declared itself a Christian nation we would alienate multiple different cultures existing in the us. we would imply that every in the Christian bible represents the beliefs of our entire nation.the problem that people are having with the under god part of the pledge isn't really the words in it but the potiental future those words could lead us to.it never even specifies in the pledge which god they are talking about the pros are just implying its the Christian god.I could name a million different gods if you asked me.the words really should be removed.it just allows religion to weed its way around the legal issue of church and state further.any implication of religion including in the pledge should be removed. it just creates to many assumptions and prevents us from not imposing our beliefs on others.we need to accept that not everyone is Christian and not everyone believes in god.im an atheist but im not any less moral.i think as a society we can move away from religion in legal issues.,America is based on democracy and the pledge should reflect the belief of the American majority.,2
414721665arg1,"I chose the con side based on my interpretation of the first amendments freedom of religion which states Congress may make no law respecting an establishment of religion. This means two things, the first being that the government shall not interfere with the church. But how can we do that if one religious interpretation is in the government? If we have a Christian based government, as the pledge implies, how can we be sure that the government will be fair to all beliefs? The best way is to keep church out of state.",Separation of state and religion,5
414721665arg2,"I chose the con side based on my interpretation of the first amendments freedom of religion which states Congress may make no law respecting an establishment of religion. This means two things, the first being that the government shall not interfere with the church. But how can we do that if one religious interpretation is in the government? If we have a Christian based government, as the pledge implies, how can we be sure that the government will be fair to all beliefs? The best way is to keep church out of state.",Removing under god would promote religious tolerance,4
414721871arg1,"God belongs in church and not in our government, courts or schools. We need to stop using the bible to swear in govenment officials, we need to remove god from our currency and from the pledge. Why, because God has no place in any of them. People claim that yes, children have the right to refrain from saying the pledge in school or ommit the words under god, but children are not capable of makin a decision on what to them seems like an obligation, which is to stand and recite the pledge. I am an adult and I still feel strange to stand there and not recite when the rest of them do. It feels like you are being forced to do something you don't want to do.",Separation of state and religion,5
414721656arg1,"Freedom of religion also includes those who do not believe in anything, including a god. God has no place in any government funded organization.  I do not care where we came from, or where I go when I die. I am only good for the sake of being good. By leaving under god in the pledge our children are hearing a phrase which is not true in any form. No one is under god since there is no proof one exist. It is a pointless addition to the pledge, which is otherwise a statement our children are taught at a very early age. I refused to say the pledge completely because of the under god phrase, and I was left alone because no one wanted to battle with my Atheist father.",Separation of state and religion,5
414721853arg1,"I myself being Catholic believe that the words 'under God' should not be included in a pledge of allegiance to the flag of the United States. As is evident, the nation was based on ideals of religious freedom, and if somebody wishes to remain a patriot, pledging allegiance to their country, they should not be coerced to state something they don't believe to be true. Although a democratic government is based on majorities in the long run, in this case we very well may be violating the rights guaranteed to citizens via the Bill of Rights. The founding fathers, when constructing the constitution may have included references to their own religion, in this case Catholicism, but as we see a certain diversity being created in this past century, it is important to note that we as a nation should be more open to accept these different ideas to better suit all citizens. nnThat said, maybe it would have been easier to go along with the pledge that was first introduced which would have allowed for every citizen to feel their place in the country.",Separation of state and religion,5
414721853arg2,"I myself being Catholic believe that the words 'under God' should not be included in a pledge of allegiance to the flag of the United States. As is evident, the nation was based on ideals of religious freedom, and if somebody wishes to remain a patriot, pledging allegiance to their country, they should not be coerced to state something they don't believe to be true. Although a democratic government is based on majorities in the long run, in this case we very well may be violating the rights guaranteed to citizens via the Bill of Rights. The founding fathers, when constructing the constitution may have included references to their own religion, in this case Catholicism, but as we see a certain diversity being created in this past century, it is important to note that we as a nation should be more open to accept these different ideas to better suit all citizens. nnThat said, maybe it would have been easier to go along with the pledge that was first introduced which would have allowed for every citizen to feel their place in the country.",Removing under god would promote religious tolerance,4
414721672arg1,"This country was founded upon principles of free conscience. Citizens of the United States have the full right to support whichever philosophies they desire, even if these philosophies espouse atheism. It is not our character as a nation to corner others in proclaiming a belief in a deity they do not support. Patriotism and deism are not related affections, and it is the right of no one to suddenly interweave the two.",Separation of state and religion,5
414721672arg2,"This country was founded upon principles of free conscience. Citizens of the United States have the full right to support whichever philosophies they desire, even if these philosophies espouse atheism. It is not our character as a nation to corner others in proclaiming a belief in a deity they do not support. Patriotism and deism are not related affections, and it is the right of no one to suddenly interweave the two.",Removing under god would promote religious tolerance,4
414721923arg2,"This is controversial when it shouldn't be. Under God simply refers to the founding fathers principles for which the nation was founded. You can remove it, but that doesn't change the fact that it was founded with that in mind.&lt;br&gt;&lt;br&gt;If I recite the pledge, the Under God part is not reflectant on my own personal religious beliefs. Its a pledge to my country with an acknowledgement that it was founded Under God..... not by me, but our founding fathers.&lt;br&gt;&lt;br&gt;Isn't God an all encompassing term anyway? Don't all religions worship to some form of God? &lt;br&gt;&lt;br&gt;Most importantly, aren't the ones who recite the POA typically children? I think in a religiously tolerant society, our job is to expose children to a great many things, including religion, if we so choose, but in the end, let them make up their own mind as to what they wish to believe as they grow older.&lt;br&gt;&lt;br&gt;When a child recites this, are we really telling them what to believe? I don't think so. I recited it as a child but that did not stop me from choosing what I chose to believe today.&lt;br&gt;&lt;br&gt;My point is, out of respect for those who it did matter to when the country was founded, and out of respect and love for the history of my country, I see no reason why it should be removed.",Removing under god would promote religious tolerance,1
414721923arg3,"This is controversial when it shouldn't be. Under God simply refers to the founding fathers principles for which the nation was founded. You can remove it, but that doesn't change the fact that it was founded with that in mind.&lt;br&gt;&lt;br&gt;If I recite the pledge, the Under God part is not reflectant on my own personal religious beliefs. Its a pledge to my country with an acknowledgement that it was founded Under God..... not by me, but our founding fathers.&lt;br&gt;&lt;br&gt;Isn't God an all encompassing term anyway? Don't all religions worship to some form of God? &lt;br&gt;&lt;br&gt;Most importantly, aren't the ones who recite the POA typically children? I think in a religiously tolerant society, our job is to expose children to a great many things, including religion, if we so choose, but in the end, let them make up their own mind as to what they wish to believe as they grow older.&lt;br&gt;&lt;br&gt;When a child recites this, are we really telling them what to believe? I don't think so. I recited it as a child but that did not stop me from choosing what I chose to believe today.&lt;br&gt;&lt;br&gt;My point is, out of respect for those who it did matter to when the country was founded, and out of respect and love for the history of my country, I see no reason why it should be removed.",Under God  is part of American tradition and history,5
414721935arg1,This country was founded on God. To take out his name in the pledge of allegiance. If you dont like it then dont say it,Separation of state and religion,2
414721935arg3,This country was founded on God. To take out his name in the pledge of allegiance. If you dont like it then dont say it,Under God  is part of American tradition and history,4
414721747arg6,"Can an unbeliever be patriotic? Not according to religious conservatives, it seems. They wish, no, they demand that we retain 'under God' in the pledge of allegiance. They want patriotism and faith in God to be a package deal without the option of separation. Thus, unbelievers are deemed unpatriotic. This is a slap in the face to all the atheists, agnostics and other unbelievers who proudly served this country in law enforcement, fire departments and military. Let's make the pledge for all Americans, believers and unbelievers alike. The pledge should not be the exclusive property of the religious.",America is based on democracy and the pledge should reflect the belief of the American majority.,1
414721920arg6,"Religion should stay out of the public square, except when people exercise their right to the freedom of speech an expression. Having Under God in the pledge forces all people to pledge allegiance to a higher power they may not believe in. The separation of Church and State should disallow such favoritism. Can anyone fathom the reaction of believers if it said: One Nation, created by a big bang and inhabited by evolved creatures.... ?",America is based on democracy and the pledge should reflect the belief of the American majority.,2
414721859arg1,"I am 15. I'm in high school. I am not religious. I respect everyone's beliefs even if I disagree, however I do not force my beliefs on others, and I lose respect for someone else's opinion when they shove it in my face. I do not believe that God should be used in anything children are forced to memorize and blindly repeat. We are brainwashing our children. We need to teach them to think for themselves, not through the government. Also, children shouldn't be forced to pledge to a country. Teach the children to analyze their country when they are old enough then let THEM decide if they wish to pledge to their country. I for one am glad I live in America, but I am not proud of my country and don't want to pledge to it, let alone a god that I don't believe in. God may be real to some, but he is not real to me. I respect those that believe in God and they need to respect those that are different than them.",Separation of state and religion,5
414721703arg1,It always has been. God has been apart of ourcountry since our founding fathers had created it. As the country started pushing God away it has been slowly declining. I believe since it is an act of tradition upon the founding of our own country it should be kept in the pledge. Changing it would be complete ludacris.,Separation of state and religion,2
414721703arg3,It always has been. God has been apart of ourcountry since our founding fathers had created it. As the country started pushing God away it has been slowly declining. I believe since it is an act of tradition upon the founding of our own country it should be kept in the pledge. Changing it would be complete ludacris.,Under God  is part of American tradition and history,5
414721679arg1,"The first amendment makes this very clear and all the political wishy-washy squirming around in the world isn't going to change the fact that it was pushed through a communist and MaCarthy terrified congress by Christians who saw an opportunity to exploit that weakness.  I read all these statements about how it isn't a religious statement, blah blah blah.  So really God is not a religious statement?  I wonder who they think they are kidding with that!  The simple fact is the religious Christian majority got their way against everything this nation stands for and is founded on and no one in government or in the courts has the guts to stand up for what's right and fix it.  Why? Because they are scared for their positions in government.  So here we sit a nation with an awesome document set in place to provide protections for all American citizens with a law that discriminates against non Christian citizens.  How is that right?  It makes our stand as a nation of freedoms a worldwide giggling session,  oh, you mean America, the land of religious freedom where you have to, by law swear an oath to the Christian god? someone has to explain to me how that is religious freedom.",Separation of state and religion,5
414721679arg3,"The first amendment makes this very clear and all the political wishy-washy squirming around in the world isn't going to change the fact that it was pushed through a communist and MaCarthy terrified congress by Christians who saw an opportunity to exploit that weakness.  I read all these statements about how it isn't a religious statement, blah blah blah.  So really God is not a religious statement?  I wonder who they think they are kidding with that!  The simple fact is the religious Christian majority got their way against everything this nation stands for and is founded on and no one in government or in the courts has the guts to stand up for what's right and fix it.  Why? Because they are scared for their positions in government.  So here we sit a nation with an awesome document set in place to provide protections for all American citizens with a law that discriminates against non Christian citizens.  How is that right?  It makes our stand as a nation of freedoms a worldwide giggling session,  oh, you mean America, the land of religious freedom where you have to, by law swear an oath to the Christian god? someone has to explain to me how that is religious freedom.",Under God  is part of American tradition and history,1
414721940arg1,yes because we are a country that was once founded on the principles of GOD.,Separation of state and religion,2
414721940arg3,yes because we are a country that was once founded on the principles of GOD.,Under God  is part of American tradition and history,4
414721894arg6,"No, the words under God should not be included in the US Pledge of Allegiance because they are completely unnecessary and cause far too much contreversy for what they are worth. The pledge went without conflict until the 1950's, when a Catholic interest group convinced the President to add the words. It was only once the words were added that it became a problem. Then, the recitation of the pledge became wrong for many citizens as it was now more of a prayer, both to a monotheistic God and another idol which is banned in Judaism. Thus, more and more kids are being pressured into saying things that conflict with their religion in school because by not doing so, they are thought to be unpatriotic. This may seem like a pretty stupid analogy, but personally I think it explains the concept very well. This whole debate is like sandwiches and mayonaise. Some people may be allergic to Mayo. Some people may really enjoy aMayo on their sandwich. But the people who like the Mayo are able to eat the sandwitch without, while people who are allergic CAN'T eat the Mayo. This is like the under god debate because religious people can say the pledge without, but atheists or other conflictiong interests can't say the phrase. It should be removed",America is based on democracy and the pledge should reflect the belief of the American majority.,2
414721642arg3,"This country was not founded under the christian religion or any religion at that. This is the land of the free, not the land of the Hey lets brain wash our students... Religion is one of the biggest scams nowadays... You donate money to the church when we all know that if there was a Higher Power, our currency would do nothing for them or it. Religion is not any better than the government and its been that way for a loooong time now.",Under God  is part of American tradition and history,2
414721691arg1,"I've noticed some pro-people saying, We can't force our religion on others, but atheists can force theirs on us? Technically speaking, Atheism isn't a religion, just the lack of one. So really, we're not forcing any sort of religion on you, we just want to have yours removed from the Pledge.   Andddddd, done.",Separation of state and religion,5
414721719arg3,"yes, if we continue eliminating all the core principals upon which this country was founded, we might as well start with the every thing our forefathers wrote and change them whenever a radical group feels it needs to be change.  i believe these past two generations has produced a group of people who just did not have the parental teaching that people 50 and older had.  a lot of americans did not have the things or access to them, but some how we got along.  i don't remember complaining about not having the lastest fashion, or complaining about my parents at all. it just was not the right thing to do.  our parents sat down and talked with us about responsiblity and the consequences of choices we make in life.  they taught us the ethics of work, morality, integrity and the strength in unity and the compassion in sharing and helping those who were less fortunate.  but this generation all they do as ask for stuff, and act out when they don't get it.  it is time for americans to say enough is enough.  when this country's values and principles become to disconserting, then may you should find some other country to live in.  you can make your pick from hundreds of radical, godless countries out there.",Under God  is part of American tradition and history,5
414721856arg1,"No, the counrty was founded on the very Idea of religious freedom and NOT on Christianity like most believe. The founding fathers were secular, and created a secular country. The words under god weren't added until the 1950's as anti-soviet propaganda, as the USSR endorsed non-religion. While I don't have a problem saying it, I think it is more a matter of principle, as it is a glaring violation of the !st ammendment in one of the most common practices in the United States today.",Separation of state and religion,5
414721856arg3,"No, the counrty was founded on the very Idea of religious freedom and NOT on Christianity like most believe. The founding fathers were secular, and created a secular country. The words under god weren't added until the 1950's as anti-soviet propaganda, as the USSR endorsed non-religion. While I don't have a problem saying it, I think it is more a matter of principle, as it is a glaring violation of the !st ammendment in one of the most common practices in the United States today.",Under God  is part of American tradition and history,1
414721889arg6,"One merely run through a search engine Danbury Baptist and Jefferson's Letter to see why there is a wall of separation between Church and State. The Danbury (Conn.) Baptist Association was concerned the power of government would be used to enforce religious rule. The I Amendment exists just as much to protect religion from the depredations of government as the other way around.nnOne can use as a simple rule of thumb the following: if one believes his position is not religious privilege then it should be acceptable to substitute any other religious view. For example, in the case of the pledge, how many Christians would object to One Nation, Under Krishna?nnThe Bill of Rights do not exist to protect majority privilege, the majority do not need protection. They exist to protect the minority from the tyranny of democracy. Rights are not something one votes on, they are either rights, shared by all, or they are privileges, which those in power confer on others.nnAs a (now-disabled) vet, I swore to uphold the Constitution. Not any religious faith. By upholding the Constitution, all of faith may hold the faith they choose, even though I personally feel faith (belief without good evidence) is -not- a virtue.",America is based on democracy and the pledge should reflect the belief of the American majority.,1
414721947arg3,"I believe that our nation was based on godly principles and founded by men who followed God's word. They founded this nation so themselves and others could worship god's name. So why would it be crazy to have the name of the one thing that motivated them the most to start this nation, in their nations pledge.",Under God  is part of American tradition and history,5
414721700arg1,"The words 'under God' aren't hurting anyone. I don't see what's wrong with it being there. We are a Nation under God. WE are a Nation that has a Freedom of Religion. Everyone gets so offended by Merry Christmas and 'under God'. People get so offended by something that's not offensive. We can't say Merry Christmas because it offended people, now they want to take away 'under God'. What will we have left? Freedom of Religion, it applies to Christians too you know.",Separation of state and religion,2
414721751arg6,under god implies that the nation as a whole follows this god if you do not follow god then are you excluded from the nation?,America is based on democracy and the pledge should reflect the belief of the American majority.,2
414721933arg1,"I we weren't One nation under God we would be one nation lost forever. We would lose all sight of what our country was built upon. The Pledge of Allegiance was written during a time of hope and inspiration, and it is historical. It should not be changed, or it will change us.",Separation of state and religion,2
414721933arg3,"I we weren't One nation under God we would be one nation lost forever. We would lose all sight of what our country was built upon. The Pledge of Allegiance was written during a time of hope and inspiration, and it is historical. It should not be changed, or it will change us.",Under God  is part of American tradition and history,5
414721706arg1,"It should remain the way it is just because this nation wouldn't be as successful without God. Taking Him out of our daily lives would cause us to lose our blessings. I say we're already losing a lot of the blessings we had just because politics are trying so hard to take God off of everything we do, whether it's at school, work, or in public.",Separation of state and religion,2
414721706arg3,"It should remain the way it is just because this nation wouldn't be as successful without God. Taking Him out of our daily lives would cause us to lose our blessings. I say we're already losing a lot of the blessings we had just because politics are trying so hard to take God off of everything we do, whether it's at school, work, or in public.",Under God  is part of American tradition and history,4
414721976arg4,yes im tired of people getting worried about offening others it offends me to omit in God we trust,Likely to be seen as a state sanctioned condemnation of religion,4
414721773arg6,"Other than the fact that it has a better sound, I believe that there is no, and there was no, reason to have it in the pledge.  It was added during the communist scare, simply because of hysteria at the time.  While the majority of the US are Christian, we are NOT a Christian nation, and our founders set it up that way on purpose.  The personal religious beliefs of the ones who are writing the laws should not be included in those laws. In fact, it is stated in the 1st Amendment that it can't be.",America is based on democracy and the pledge should reflect the belief of the American majority.,2
414721667arg1,"No, they should be officially removed. The idea of having a religion test in the Pledge of Allegiance is repugnant to me. I learned to say the Pledge before those words were added, and I refuse to utter them today, as I believe their presence violates good sense and the Constitution.  They were added in the mid-Fifties in a rather successful attempt to mobilize American opinion against those godless communists. In other words, they were war-talk.   Mark these words: anytime a politician brings up religion, they are attempting to manipulate the populace.",Separation of state and religion,5
414721667arg3,"No, they should be officially removed. The idea of having a religion test in the Pledge of Allegiance is repugnant to me. I learned to say the Pledge before those words were added, and I refuse to utter them today, as I believe their presence violates good sense and the Constitution.  They were added in the mid-Fifties in a rather successful attempt to mobilize American opinion against those godless communists. In other words, they were war-talk.   Mark these words: anytime a politician brings up religion, they are attempting to manipulate the populace.",Under God  is part of American tradition and history,1
414721905arg6,"Although it cannot be proven whether or not god exists, it is wrong to have the children pledging their allegiance under a deity. Even though more than half the population is very religous, we should give the children a chance to develop their own beliefs.",America is based on democracy and the pledge should reflect the belief of the American majority.,2
414721851arg1,"It is offensive to those who don't believe in god. There are many people who believe in no god or different types of gods. The founding fathers specifically made a godless constitution and keeping god out of government it essential. Religion has a habit of incorporating cult activities and hatred for others outside their click. I also believe it was in 1948 that Louis bowman inserted, under God And then Eisenhower made it official in 1954. If I am not mistaken it was in response to the perceived threat of communism. The Christian Reich is constantly trying to state that the us was founded on their principles when it was not. In fact, the Christian clergy was dead set against Thomas Jefferson because of his views and statements on Christians. I think it was Thomas Paine who people called the father of the American revolution? Until he wrote a book on his beliefs of deism criticizing Christians. I believe it was called age of reason. Anyway after that Christians in their usual clickish way ostracized him and he died as an outcast. He was an extremely brilliant man. Just goes to show you why so many free thinkers crafted the constitution",Separation of state and religion,5
414721851arg2,"It is offensive to those who don't believe in god. There are many people who believe in no god or different types of gods. The founding fathers specifically made a godless constitution and keeping god out of government it essential. Religion has a habit of incorporating cult activities and hatred for others outside their click. I also believe it was in 1948 that Louis bowman inserted, under God And then Eisenhower made it official in 1954. If I am not mistaken it was in response to the perceived threat of communism. The Christian Reich is constantly trying to state that the us was founded on their principles when it was not. In fact, the Christian clergy was dead set against Thomas Jefferson because of his views and statements on Christians. I think it was Thomas Paine who people called the father of the American revolution? Until he wrote a book on his beliefs of deism criticizing Christians. I believe it was called age of reason. Anyway after that Christians in their usual clickish way ostracized him and he died as an outcast. He was an extremely brilliant man. Just goes to show you why so many free thinkers crafted the constitution",Removing under god would promote religious tolerance,4
